1.7109534E7,0,0,0,0,0,1,0
1.5598552E7,0,0,0,0,0,0,1
1.8200292E7,1,0,0,0,0,0,0
2.1176628E7,0,1,0,0,0,0,0
2.1628404E7,0,0,1,0,0,0,0
2.2616334E7,0,0,0,1,0,0,0
2.1333676E7,0,0,0,0,1,0,0
1.7830708E7,0,0,0,0,0,1,0
1.4794401E7,0,0,0,0,0,0,1
1.79193E7,1,0,0,0,0,0,0
2.1966502E7,0,1,0,0,0,0,0
2.1244576E7,0,0,1,0,0,0,0
2.1313272E7,0,0,0,1,0,0,0
2.1148624E7,0,0,0,0,1,0,0
1.7533796E7,0,0,0,0,0,1,0
1.4511269E7,0,0,0,0,0,0,1
1.7587976E7,1,0,0,0,0,0,0
2.0428628E7,0,1,0,0,0,0,0
2.1513708E7,0,0,1,0,0,0,0
2.2053542E7,0,0,0,1,0,0,0
2.1820016E7,0,0,0,0,1,0,0
1.8974196E7,0,0,0,0,0,1,0
1.5907636E7,0,0,0,0,0,0,1
1.8318188E7,1,0,0,0,0,0,0
2.0108278E7,0,1,0,0,0,0,0
2.1549368E7,0,0,1,0,0,0,0
2.0459696E7,0,0,0,1,0,0,0
1.9406268E7,0,0,0,0,1,0,0
1.6291629E7,0,0,0,0,0,1,0
1.4382258E7,0,0,0,0,0,0,1
1.7252976E7,1,0,0,0,0,0,0
2.0318002E7,0,1,0,0,0,0,0
2.1414152E7,0,0,1,0,0,0,0
2.1010126E7,0,0,0,1,0,0,0
2.0182748E7,0,0,0,0,1,0,0
1.7892972E7,0,0,0,0,0,1,0
1.4746776E7,0,0,0,0,0,0,1
1.6607586E7,1,0,0,0,0,0,0
2.0083092E7,0,1,0,0,0,0,0
2.0562686E7,0,0,1,0,0,0,0
2.0764368E7,0,0,0,1,0,0,0
1.9963804E7,0,0,0,0,1,0,0
1.6437422E7,0,0,0,0,0,1,0
1.5076405E7,0,0,0,0,0,0,1
1.7092394E7,1,0,0,0,0,0,0
1.982665E7,0,1,0,0,0,0,0
2.17304E7,0,0,1,0,0,0,0
2.3985692E7,0,0,0,1,0,0,0
2.0052236E7,0,0,0,0,1,0,0
1.8123432E7,0,0,0,0,0,1,0
1.5866209E7,0,0,0,0,0,0,1
1.7602878E7,1,0,0,0,0,0,0
2.1133376E7,0,1,0,0,0,0,0
2.062098E7,0,0,1,0,0,0,0
2.1150922E7,0,0,0,1,0,0,0
1.9072616E7,0,0,0,0,1,0,0
1.585081E7,0,0,0,0,0,1,0
1.570079E7,0,0,0,0,0,0,1
1.7272088E7,1,0,0,0,0,0,0
2.0276984E7,0,1,0,0,0,0,0
2.0513388E7,0,0,1,0,0,0,0
2.0296664E7,0,0,0,1,0,0,0
1.9534416E7,0,0,0,0,1,0,0
1.6734605E7,0,0,0,0,0,1,0
1.5959663E7,0,0,0,0,0,0,1
1.7875416E7,1,0,0,0,0,0,0
2.0585008E7,0,1,0,0,0,0,0
2.0895764E7,0,0,1,0,0,0,0
2.1081016E7,0,0,0,1,0,0,0
1.9528888E7,0,0,0,0,1,0,0
1.6921864E7,0,0,0,0,0,1,0
1.4742566E7,0,0,0,0,0,0,1
1.8662458E7,1,0,0,0,0,0,0
1.9668224E7,0,1,0,0,0,0,0
2.1415656E7,0,0,1,0,0,0,0
1.9607216E7,0,0,0,1,0,0,0
1.7896828E7,0,0,0,0,1,0,0
1.652216E7,0,0,0,0,0,1,0
1.4652259E7,0,0,0,0,0,0,1
1.5899463E7,1,0,0,0,0,0,0
1.8688984E7,0,1,0,0,0,0,0
1.9362632E7,0,0,1,0,0,0,0
1.82151E7,0,0,0,1,0,0,0
1.6607686E7,0,0,0,0,1,0,0
1.5302735E7,0,0,0,0,0,1,0
1.3874401E7,0,0,0,0,0,0,1
1.5671797E7,1,0,0,0,0,0,0
1.9454168E7,0,1,0,0,0,0,0
1.789074E7,0,0,1,0,0,0,0
1.7683868E7,0,0,0,1,0,0,0
1.5415846E7,0,0,0,0,1,0,0
1.3985335E7,0,0,0,0,0,1,0
1.3573571E7,0,0,0,0,0,0,1
1.4484351E7,1,0,0,0,0,0,0
1.5470874E7,0,1,0,0,0,0,0
1.626053E7,0,0,1,0,0,0,0
1.5793529E7,0,0,0,1,0,0,0
1.5604002E7,0,0,0,0,1,0,0
1.3447843E7,0,0,0,0,0,1,0
1.2614196E7,0,0,0,0,0,0,1
1.6176051E7,1,0,0,0,0,0,0
1.5984228E7,0,1,0,0,0,0,0
1.5922459E7,0,0,1,0,0,0,0
1.54423E7,0,0,0,1,0,0,0
1.4886955E7,0,0,0,0,1,0,0
1.4203723E7,0,0,0,0,0,1,0
1.214098E7,0,0,0,0,0,0,1
1.3354596E7,1,0,0,0,0,0,0
1.5050849E7,0,1,0,0,0,0,0
1.4814296E7,0,0,1,0,0,0,0
1.4725183E7,0,0,0,1,0,0,0
1.4595718E7,0,0,0,0,1,0,0
1.384018E7,0,0,0,0,0,1,0
1.1916104E7,0,0,0,0,0,0,1
1.3289769E7,1,0,0,0,0,0,0
1.5199097E7,0,1,0,0,0,0,0
1.5300556E7,0,0,1,0,0,0,0
1.4879151E7,0,0,0,1,0,0,0
1.5303638E7,0,0,0,0,1,0,0
1.3903015E7,0,0,0,0,0,1,0
1.1898895E7,0,0,0,0,0,0,1
1.3454127E7,1,0,0,0,0,0,0
1.4966348E7,0,1,0,0,0,0,0
1.5080016E7,0,0,1,0,0,0,0
1.5970673E7,0,0,0,1,0,0,0
1.4932133E7,0,0,0,0,1,0,0
1.4690467E7,0,0,0,0,0,1,0
1.4660137E7,0,0,0,0,0,0,1
1.5116511E7,1,0,0,0,0,0,0
1.7697472E7,0,1,0,0,0,0,0
1.822115E7,0,0,1,0,0,0,0
1.8181034E7,0,0,0,1,0,0,0
1.756808E7,0,0,0,0,1,0,0
1.5512021E7,0,0,0,0,0,1,0
1.413523E7,0,0,0,0,0,0,1
1.5125634E7,1,0,0,0,0,0,0
1.8430238E7,0,1,0,0,0,0,0
1.8887882E7,0,0,1,0,0,0,0
1.8594728E7,0,0,0,1,0,0,0
1.8136492E7,0,0,0,0,1,0,0
1.6628609E7,0,0,0,0,0,1,0
1.4631371E7,0,0,0,0,0,0,1
1.7565856E7,1,0,0,0,0,0,0
1.9224818E7,0,1,0,0,0,0,0
2.0118416E7,0,0,1,0,0,0,0
2.1239868E7,0,0,0,1,0,0,0
2.206453E7,0,0,0,0,1,0,0
1.7131112E7,0,0,0,0,0,1,0
1.4123337E7,0,0,0,0,0,0,1
1.8213864E7,1,0,0,0,0,0,0
2.2793656E7,0,1,0,0,0,0,0
2.2671916E7,0,0,1,0,0,0,0
2.2135192E7,0,0,0,1,0,0,0
2.1202292E7,0,0,0,0,1,0,0
1.7560652E7,0,0,0,0,0,1,0
1.4309822E7,0,0,0,0,0,0,1
1.8363218E7,1,0,0,0,0,0,0
2.1668636E7,0,1,0,0,0,0,0
2.2291128E7,0,0,1,0,0,0,0
2.2983524E7,0,0,0,1,0,0,0
2.086044E7,0,0,0,0,1,0,0
1.7748672E7,0,0,0,0,0,1,0
1.4434529E7,0,0,0,0,0,0,1
1.7810484E7,1,0,0,0,0,0,0
2.1330562E7,0,1,0,0,0,0,0
2.4049236E7,0,0,1,0,0,0,0
2.0956816E7,0,0,0,1,0,0,0
1.8419006E7,0,0,0,0,1,0,0
1.5621619E7,0,0,0,0,0,1,0
1.4206686E7,0,0,0,0,0,0,1
1.724072E7,1,0,0,0,0,0,0
2.0183154E7,0,1,0,0,0,0,0
2.1110324E7,0,0,1,0,0,0,0
2.1190022E7,0,0,0,1,0,0,0
2.105104E7,0,0,0,0,1,0,0
1.7649498E7,0,0,0,0,0,1,0
1.3916695E7,0,0,0,0,0,0,1
1.6838392E7,1,0,0,0,0,0,0
2.0538544E7,0,1,0,0,0,0,0
2.1133008E7,0,0,1,0,0,0,0
2.0827596E7,0,0,0,1,0,0,0
1.9939492E7,0,0,0,0,1,0,0
1.6057611E7,0,0,0,0,0,1,0
1.4296175E7,0,0,0,0,0,0,1
1.6689264E7,1,0,0,0,0,0,0
2.0514376E7,0,1,0,0,0,0,0
2.1070824E7,0,0,1,0,0,0,0
2.0993292E7,0,0,0,1,0,0,0
1.9585684E7,0,0,0,0,1,0,0
1.7461648E7,0,0,0,0,0,1,0
1.3843411E7,0,0,0,0,0,0,1
1.6625524E7,1,0,0,0,0,0,0
1.9383392E7,0,1,0,0,0,0,0
2.0470918E7,0,0,1,0,0,0,0
2.2078276E7,0,0,0,1,0,0,0
2.0062028E7,0,0,0,0,1,0,0
1.708E7,0,0,0,0,0,1,0
1.4665116E7,0,0,0,0,0,0,1
1.917269E7,1,0,0,0,0,0,0
2.012744E7,0,1,0,0,0,0,0
2.0876994E7,0,0,1,0,0,0,0
2.1411644E7,0,0,0,1,0,0,0
2.0610774E7,0,0,0,0,1,0,0
1.853E7,0,0,0,0,0,1,0
1.5017041E7,0,0,0,0,0,0,1
1.7536144E7,1,0,0,0,0,0,0
2.14978E7,0,1,0,0,0,0,0
2.201414E7,0,0,1,0,0,0,0
2.0912396E7,0,0,0,1,0,0,0
1.9617202E7,0,0,0,0,1,0,0
1.6614567E7,0,0,0,0,0,1,0
1.3402083E7,0,0,0,0,0,0,1
1.6059731E7,1,0,0,0,0,0,0
1.8231176E7,0,1,0,0,0,0,0
1.8209568E7,0,0,1,0,0,0,0
1.8966208E7,0,0,0,1,0,0,0
1.9339998E7,0,0,0,0,1,0,0
1.7129072E7,0,0,0,0,0,1,0
1.4774719E7,0,0,0,0,0,0,1
1.783204E7,1,0,0,0,0,0,0
2.0487154E7,0,1,0,0,0,0,0
2.2768892E7,0,0,1,0,0,0,0
2.9871936E7,0,0,0,1,0,0,0
2.3028396E7,0,0,0,0,1,0,0
1.9366984E7,0,0,0,0,0,1,0
1.5696875E7,0,0,0,0,0,0,1
1.8343204E7,1,0,0,0,0,0,0
2.143503E7,0,1,0,0,0,0,0
2.1942334E7,0,0,1,0,0,0,0
2.0511588E7,0,0,0,1,0,0,0
1.9143526E7,0,0,0,0,1,0,0
1.6840184E7,0,0,0,0,0,1,0
1.3945644E7,0,0,0,0,0,0,1
1.5752067E7,1,0,0,0,0,0,0
1.8399976E7,0,1,0,0,0,0,0
2.0474032E7,0,0,1,0,0,0,0
2.040363E7,0,0,0,1,0,0,0
1.8606468E7,0,0,0,0,1,0,0
1.5762362E7,0,0,0,0,0,1,0
1.6626143E7,0,0,0,0,0,0,1
1.9187988E7,1,0,0,0,0,0,0
1.9451796E7,0,1,0,0,0,0,0
2.2934716E7,0,0,1,0,0,0,0
1.9853188E7,0,0,0,1,0,0,0
1.7732256E7,0,0,0,0,1,0,0
1.5843334E7,0,0,0,0,0,1,0
1.2803118E7,0,0,0,0,0,0,1
1.4930947E7,1,0,0,0,0,0,0
1.6797594E7,0,1,0,0,0,0,0
1.785786E7,0,0,1,0,0,0,0
1.6367965E7,0,0,0,1,0,0,0
1.5831139E7,0,0,0,0,1,0,0
1.4289069E7,0,0,0,0,0,1,0
1.2122513E7,0,0,0,0,0,0,1
1.3477042E7,1,0,0,0,0,0,0
1.5308953E7,0,1,0,0,0,0,0
1.5283991E7,0,0,1,0,0,0,0
1.6106095E7,0,0,0,1,0,0,0
1.4207497E7,0,0,0,0,1,0,0
1.2935726E7,0,0,0,0,0,1,0
1.2170153E7,0,0,0,0,0,0,1
1.4250741E7,1,0,0,0,0,0,0
1.5947831E7,0,1,0,0,0,0,0
1.5486635E7,0,0,1,0,0,0,0
1.514376E7,0,0,0,1,0,0,0
1.383782E7,0,0,0,0,1,0,0
1.3155676E7,0,0,0,0,0,1,0
1.2385052E7,0,0,0,0,0,0,1
1.2713363E7,1,0,0,0,0,0,0
1.6819232E7,0,1,0,0,0,0,0
1.5945353E7,0,0,1,0,0,0,0
1.6577375E7,0,0,0,1,0,0,0
1.5647135E7,0,0,0,0,1,0,0
1.1560095E7,0,0,0,0,0,1,0
1.1077924E7,0,0,0,0,0,0,1
1.0647464E7,1,0,0,0,0,0,0
1.7089346E7,0,1,0,0,0,0,0
1.9319648E7,0,0,1,0,0,0,0
1.4290935E7,0,0,0,1,0,0,0
1.3668631E7,0,0,0,0,1,0,0
1.3077746E7,0,0,0,0,0,1,0
1.2873897E7,0,0,0,0,0,0,1
1.4048617E7,1,0,0,0,0,0,0
1.6642944E7,0,1,0,0,0,0,0
1.6922108E7,0,0,1,0,0,0,0
1.7125688E7,0,0,0,1,0,0,0
1.8266774E7,0,0,0,0,1,0,0
1.79186E7,0,0,0,0,0,1,0
1.5056735E7,0,0,0,0,0,0,1
1.7897616E7,1,0,0,0,0,0,0
1.9238164E7,0,1,0,0,0,0,0
1.9445696E7,0,0,1,0,0,0,0
1.921482E7,0,0,0,1,0,0,0
1.8658868E7,0,0,0,0,1,0,0
1.853919E7,0,0,0,0,0,1,0
1.691442E7,0,0,0,0,0,0,1
1.893832E7,1,0,0,0,0,0,0
2.1782482E7,0,1,0,0,0,0,0
2.4028128E7,0,0,1,0,0,0,0
2.2533484E7,0,0,0,1,0,0,0
2.2141542E7,0,0,0,0,1,0,0
1.8924278E7,0,0,0,0,0,1,0
1.9340412E7,0,0,0,0,0,0,1
2.0803402E7,1,0,0,0,0,0,0
2.1846534E7,0,1,0,0,0,0,0
2.0277456E7,0,0,1,0,0,0,0
2.3114776E7,0,0,0,1,0,0,0
2.2763588E7,0,0,0,0,1,0,0
1.9801154E7,0,0,0,0,0,1,0
1.8426364E7,0,0,0,0,0,0,1
1.9537664E7,1,0,0,0,0,0,0
2.2315108E7,0,1,0,0,0,0,0
2.2683412E7,0,0,1,0,0,0,0
2.35024E7,0,0,0,1,0,0,0
2.284782E7,0,0,0,0,1,0,0
2.0426398E7,0,0,0,0,0,1,0
1.8162352E7,0,0,0,0,0,0,1
2.0312522E7,1,0,0,0,0,0,0
2.1970904E7,0,1,0,0,0,0,0
2.310056E7,0,0,1,0,0,0,0
2.2611416E7,0,0,0,1,0,0,0
2.1563936E7,0,0,0,0,1,0,0
2.0100504E7,0,0,0,0,0,1,0
1.74289E7,0,0,0,0,0,0,1
1.8134238E7,1,0,0,0,0,0,0
2.2238256E7,0,1,0,0,0,0,0
2.4473156E7,0,0,1,0,0,0,0
2.1843568E7,0,0,0,1,0,0,0
2.0497416E7,0,0,0,0,1,0,0
1.7560152E7,0,0,0,0,0,1,0
1.5219332E7,0,0,0,0,0,0,1
1.6868146E7,1,0,0,0,0,0,0
2.1561576E7,0,1,0,0,0,0,0
1.9543828E7,0,0,1,0,0,0,0
1.9830718E7,0,0,0,1,0,0,0
2.205076E7,0,0,0,0,1,0,0
1.7059264E7,0,0,0,0,0,1,0
1.5255543E7,0,0,0,0,0,0,1
1.7053602E7,1,0,0,0,0,0,0
1.8572988E7,0,1,0,0,0,0,0
2.0205048E7,0,0,1,0,0,0,0
2.2025604E7,0,0,0,1,0,0,0
2.0624308E7,0,0,0,0,1,0,0
1.713934E7,0,0,0,0,0,1,0
1.54794E7,0,0,0,0,0,0,1
